Date,Open,High,Low,Close,Volume
2013-10-24,287000,289000,279500,283000,248958
2013-10-25,284000,295000,281500,294000,405224
2013-10-28,294000,310000,294000,301500,518280
2013-10-29,300000,304500,298000,304500,254135
2013-10-30,301000,302500,296000,298500,280117
2013-10-31,296000,301500,295000,299500,145834
2013-11-01,305000,305500,297000,300000,149263
2013-11-04,297500,303000,294500,299500,107642
2013-11-05,306500,309500,301000,304000,184599
2013-11-06,302000,308000,302000,306000,137637
2013-11-07,303500,308500,302500,307000,152003
2013-11-08,304000,309500,303000,305500,152522
2013-11-11,305500,308000,301000,308000,111168
2013-11-12,305500,310000,300000,301500,214335
2013-11-13,299000,301000,291000,294500,212795
2013-11-14,293500,296000,288000,292000,191327
2013-11-15,295500,302000,294000,295000,165572
2013-11-18,296000,302000,296000,298500,124753
2013-11-19,298500,309000,298000,307500,217364
2013-11-20,309500,309500,300500,303000,178324
2013-11-21,300000,302000,297000,302000,171606
2013-11-22,302000,304500,299000,301000,69108
2013-11-25,302000,303500,297500,299000,178233
2013-11-26,299000,304500,295000,302500,119264
2013-11-27,300500,308500,299000,308500,144497
2013-11-28,308500,310000,304000,307000,146682
2013-11-29,307000,309000,302500,307000,111213
2013-12-02,312000,315000,308000,311500,179103
2013-12-03,315000,316000,298000,302000,354859
2013-12-04,298000,302000,295000,298000,180066
2013-12-05,297500,299000,293000,296000,164420
2013-12-06,294000,294000,289000,289000,176242
2013-12-09,290000,293000,289500,291500,120358
2013-12-10,297000,298500,291500,293500,205698
2013-12-11,293000,295000,289500,290000,113446
2013-12-12,293000,293000,289500,291500,127031
2013-12-13,292000,292000,288000,290000,144602
2013-12-16,288000,290500,287500,287500,114180
2013-12-17,294000,295500,289000,291000,173621
2013-12-18,296000,296500,291000,292000,151323
2013-12-19,292000,293000,275500,280500,398200
2013-12-20,279000,285000,278000,281500,129241
2013-12-23,284500,286500,283000,285000,128619
2013-12-24,287000,288000,285500,287000,104971
2013-12-26,288500,289500,286500,288500,123487
2013-12-27,286000,290500,285500,289000,78932
2013-12-30,289000,295000,287000,293500,155784
2014-01-02,296500,297000,277500,279000,244998
2014-01-03,280500,282000,274000,276000,229897
2014-01-06,276000,282000,273000,279500,129770
2014-01-07,278000,284000,277500,277500,149264
2014-01-08,278500,279000,274000,276000,160529
2014-01-09,276000,280000,270000,270000,252877
2014-01-10,274000,278000,272000,273500,144806
2014-01-13,275000,283000,275000,279500,177715
2014-01-14,280500,285500,277000,280000,202304
2014-01-15,284500,285000,279500,280000,101282
2014-01-16,279500,283500,279000,281500,129061
2014-01-17,284500,287500,282500,283500,213956
2014-01-20,281500,289000,280500,287000,145866
2014-01-21,289500,295000,286000,292500,214166
2014-01-22,292500,295000,289000,292000,142503
2014-01-23,293500,294500,288500,292000,162415
2014-01-24,292000,292500,285000,292500,151633
2014-01-27,285000,305000,284500,294000,348829
2014-01-28,297500,309000,295000,304500,506403
2014-01-29,304000,313000,302500,310000,295050
2014-02-03,302000,304000,298000,301000,339987
2014-02-04,295500,301500,295500,295500,295488
2014-02-05,300000,309000,299000,307500,222159
2014-02-06,310000,311000,303000,306000,214826
2014-02-07,303000,310000,303000,309500,170925
2014-02-10,304500,314500,303500,313000,139557
2014-02-11,312000,319000,310000,312000,150238
2014-02-12,310000,315000,306000,310000,216539
2014-02-13,310000,315500,309500,313500,109420
2014-02-14,314000,318000,311000,317500,98281
2014-02-17,316000,317000,305500,306500,245086
2014-02-18,308000,308500,302000,306000,168053
2014-02-19,303000,305000,299500,305000,181363
2014-02-20,301000,308000,301000,307500,158953
2014-02-21,309000,312500,308500,312500,121383
2014-02-24,310000,312000,308000,311500,74417
2014-02-25,314000,314000,309500,313000,120182
2014-02-26,310500,313000,301500,311500,161805
2014-02-27,308500,311500,306500,308000,175227
2014-02-28,309500,313500,308500,313500,166105
2014-03-03,309500,313000,307000,312000,128067
2014-03-04,305000,308000,302500,303000,203119
2014-03-05,306500,307000,301000,302000,176813
2014-03-06,303500,305500,301500,304000,113246
2014-03-07,305000,305000,301500,303500,96695
2014-03-10,302000,304000,299000,301000,98645
2014-03-11,301500,304000,298000,303500,102047
2014-03-12,303500,305000,298000,299500,129551
2014-03-13,301500,301500,295500,295500,133774
2014-03-14,294000,298500,291500,296000,147983
2014-03-17,294500,303500,294500,301000,105594
2014-03-18,301500,303500,299000,302000,79798
2014-03-19,300000,306000,300000,304000,89616
2014-03-20,301500,304000,299000,299000,99142
2014-03-21,303000,305000,300000,301500,97460
2014-03-24,305000,305500,301000,303000,91645
2014-03-25,301500,306000,300500,306000,90408
2014-03-26,304000,312500,304000,312500,179837
2014-03-27,312000,318000,310500,317000,181506
2014-03-28,319000,319500,314500,318000,151010
2014-03-31,315500,318500,311500,315000,171313
2014-04-01,317500,319500,314000,318500,180604
2014-04-02,322000,322000,316000,321000,134538
2014-04-03,323000,323500,312000,315500,156731
2014-04-04,318500,318500,314000,316500,223843
2014-04-07,320000,320000,309000,314000,204942
2014-04-08,312000,317500,312000,315500,119426
2014-04-09,314000,317000,309500,315000,175423
2014-04-10,315000,315000,301500,306500,391646
2014-04-11,301500,303500,300000,301000,278367
2014-04-14,300000,307000,300000,306000,136968
2014-04-15,311000,311000,302500,306000,168685
2014-04-16,307500,308000,302500,307000,103877
2014-04-17,309000,309000,304000,308500,103324
2014-04-18,310000,313500,308500,312000,111047
2014-04-21,310500,312500,307500,310500,101634
2014-04-22,309500,311500,306500,308500,91023
2014-04-23,311500,312000,304000,304500,122039
2014-04-24,308000,309000,305000,308000,121799
2014-04-25,305500,308000,300000,302000,222424
2014-04-28,302000,304000,300500,301500,190826
2014-04-29,301000,303000,300000,301000,128626
2014-04-30,301000,302500,291500,295000,282914
2014-05-02,296500,297500,292000,294000,171787
2014-05-07,294000,295000,284000,284000,311649
2014-05-08,285500,291500,284000,290000,207120
2014-05-09,291500,292000,287500,290500,126043
2014-05-12,289500,290000,282500,286500,174594
2014-05-13,288500,292000,286000,290000,190993
2014-05-14,292500,301500,291500,301500,316877
2014-05-15,302000,304000,298500,303000,160310
2014-05-16,300000,302000,295500,297500,162438
2014-05-19,299000,299000,292000,296000,252867
2014-05-20,299000,299000,291500,294000,142813
2014-05-21,294000,296500,292000,294500,117629
2014-05-22,294500,297000,291000,297000,122260
2014-05-23,297000,299000,295000,297500,106812
2014-05-26,296000,299000,294000,294500,93586
2014-05-27,295500,295500,287500,289000,142603
2014-05-28,288000,292000,288000,292000,137999
2014-05-29,292000,292000,288000,291500,142490
2014-05-30,289500,293000,287500,288000,153863
2014-06-02,289000,290000,285000,287000,111965
2014-06-03,285000,292000,278000,292000,211500
2014-06-05,294000,294000,284500,287500,171871
2014-06-09,290500,290500,282500,288000,114806
2014-06-10,289500,289500,283000,284000,203752
2014-06-11,285000,291000,284500,289000,284834
2014-06-12,288000,288500,284500,285500,221582
2014-06-13,285500,287000,283500,285000,135260
2014-06-16,285000,286000,283000,285000,188959
2014-06-17,285000,293500,285000,292000,194277
2014-06-18,289500,292000,283500,283500,201094
2014-06-19,286500,288000,282000,285500,198906
2014-06-20,287000,287000,280500,280500,155799
2014-06-23,282500,282500,275000,278000,187774
2014-06-24,276000,282500,276000,281000,180180
2014-06-25,282500,283000,278000,280000,136080
2014-06-26,283000,284500,280500,284500,146001
2014-06-27,282000,285500,280000,281500,167186
2014-06-30,283000,284000,281000,284000,145300
2014-07-01,281000,282500,275500,277000,328759
2014-07-02,277500,279000,275500,278000,195698
2014-07-03,279000,280500,278000,279500,140523
2014-07-04,281000,282500,280000,281500,158666
2014-07-07,282500,282500,276500,279000,175448
2014-07-08,279000,281000,272000,272500,264396
2014-07-09,273000,273000,270000,272000,127336
2014-07-10,273500,280000,272500,279500,248092
2014-07-11,277000,278000,270500,272500,236377
2014-07-14,276500,277000,273000,273500,122787
2014-07-15,275500,288000,275000,285000,309279
2014-07-16,286000,290500,284000,284000,224300
2014-07-17,287500,289000,281500,284000,145814
2014-07-18,282000,285500,282000,285000,89471
2014-07-21,288000,288000,277500,278500,109293
2014-07-22,279500,282000,276500,279500,108965
2014-07-23,280500,280500,274500,277000,159965
2014-07-24,279000,280000,272500,280000,317678
2014-07-25,281500,284000,277000,281500,134093
2014-07-28,282000,283000,278000,281000,159173
2014-07-29,283000,297500,281000,295500,423715
2014-07-30,294500,302500,294000,301500,376671
2014-07-31,302500,309500,301500,309000,430446
2014-08-01,312000,312000,303500,309500,258317
2014-08-04,309500,311500,300500,302000,184950
2014-08-05,300000,303000,297500,300500,134994
2014-08-06,301000,304000,291500,294500,179689
2014-08-07,294500,298500,292000,297500,161294
2014-08-08,297500,297500,289500,291000,128017
2014-08-11,297000,298000,292500,295500,92690
2014-08-12,298000,299500,292000,293500,142152
2014-08-13,293500,296500,291000,296500,154787
2014-08-14,293500,297500,291000,294500,143177
2014-08-18,300000,300000,286000,286000,186035
2014-08-19,289500,295500,288500,291000,257013
2014-08-20,294000,294000,287000,290000,141071
2014-08-21,290000,290500,280500,284000,199708
2014-08-22,286500,286500,282500,286000,110160
2014-08-25,286000,289500,284000,285000,93122
2014-08-26,287000,292000,284500,287000,104085
2014-08-27,288500,291500,285500,287500,110358
2014-08-28,286500,290000,285500,287500,129598
2014-08-29,286500,295000,285500,294000,193436
2014-09-01,291500,293500,290500,293500,66574
2014-09-02,291000,293000,282000,285000,192594
2014-09-03,286000,288000,282000,283000,109228
2014-09-04,283000,284500,279000,280500,178565
2014-09-05,281000,281000,274000,274500,248347
2014-09-11,278500,278500,272000,272000,419074
2014-09-12,272000,277000,272000,274000,226770
2014-09-15,275000,281500,273500,280000,164153
2014-09-16,280000,281500,276000,277000,129139
2014-09-17,281000,281000,277500,279000,127874
2014-09-18,281000,282000,255500,257000,749606
2014-09-19,255000,259500,250500,253000,744830
2014-09-22,254000,255500,251000,252500,236929
2014-09-23,251000,251500,245000,247500,339037
2014-09-24,246500,254000,246500,249500,195655
2014-09-25,253000,258500,251500,253500,340844
2014-09-26,250500,255000,248500,255000,157006
2014-09-29,257000,258500,253500,256500,173341
2014-09-30,257000,258000,252500,257000,144758
2014-10-01,253500,256500,248000,250000,211381
2014-10-02,248500,250000,235500,238000,381622
2014-10-06,242500,246500,239000,241000,280652
2014-10-07,242000,248000,241500,248000,203297
2014-10-08,248000,248500,240500,242000,240833
2014-10-10,243000,249000,237500,248500,198072
2014-10-13,244500,254000,244500,253000,229149
2014-10-14,255500,255500,243000,248500,258659
2014-10-15,251000,252000,241500,244000,202864
2014-10-16,242000,242500,230000,235000,355020
2014-10-17,232000,237500,232000,235000,200475
2014-10-20,239000,240500,236500,238500,228679
2014-10-21,238500,239500,232500,238000,205833
2014-10-22,240500,240500,226000,228500,375000
2014-10-23,230500,240000,229000,239500,349381
2014-10-24,240500,245000,228500,241000,374863
2014-10-27,241500,255500,241500,251500,361831
2014-10-28,252000,256000,248000,252000,197934
2014-10-29,252500,254500,246500,249000,252386
2014-10-30,252000,254500,250000,252500,265299
2014-10-31,251500,254000,245500,250000,255897
2014-11-03,248500,249000,235000,240000,322031
2014-11-04,243000,243000,232000,239000,294959
2014-11-05,240000,242500,231500,233000,178476
2014-11-06,232000,241500,230500,240500,254930
2014-11-07,238500,243500,236500,237000,200454
2014-11-10,239500,245000,237500,238000,346120
2014-11-11,237500,246500,233000,235000,506574
2014-11-12,235000,239000,231500,233000,501882
2014-11-13,234500,239000,233000,237000,198099
2014-11-14,237000,239000,234000,237000,219894
2014-11-17,236000,236500,232500,234500,173442
2014-11-18,234000,236000,232500,234500,163485
2014-11-19,236500,238000,233500,238000,246083
2014-11-20,236000,237500,232500,235000,180604
2014-11-21,236500,236500,233500,234500,125310
2014-11-24,236500,243500,236000,242500,231064
2014-11-25,244500,244500,238000,241500,217988
2014-11-26,240500,242000,237000,240500,117919
2014-11-27,239500,249500,238500,249000,305174
2014-11-28,251500,251500,244500,247000,130882
2014-12-01,245000,249000,241500,249000,154666
2014-12-02,247500,248000,241500,241500,171413
2014-12-03,241500,248500,240500,242000,140733
2014-12-04,242500,254000,242500,253500,273353
2014-12-05,254000,256500,251000,255500,155292
2014-12-08,255000,258000,250000,251500,106984
2014-12-09,249000,249500,245500,246000,121419
2014-12-10,245000,249000,243000,245000,152898
2014-12-11,241000,247000,241000,243500,256298
2014-12-12,243500,248000,242000,245000,197663
2014-12-15,243500,247000,241000,247000,128297
2014-12-16,243000,245500,241000,242500,193520
2014-12-17,244000,245000,235500,236500,262776
2014-12-18,240000,240000,233500,235000,160040
2014-12-19,238500,239500,235500,237000,120849
2014-12-22,239500,240000,236500,237500,159193
2014-12-23,236500,237000,232000,233500,266814
2014-12-24,235000,241000,232000,238500,164677
2014-12-26,238000,240500,237500,239500,87209
2014-12-29,240000,241000,236500,237000,113951
2014-12-30,239500,239500,233500,236000,110288
2015-01-02,233500,240000,232500,239500,137678
2015-01-05,237000,239500,232000,238000,167481
2015-01-06,236000,236000,226500,229000,358672
2015-01-07,229000,231000,226000,230500,200603
2015-01-08,230500,232500,229000,230500,190750
2015-01-09,233000,238000,231000,238000,313468
2015-01-12,237000,239000,234000,238000,250696
2015-01-13,255500,271500,254000,265500,1755713
2015-01-14,265500,267000,251500,255000,834722
2015-01-15,259000,261500,253000,259000,422930
2015-01-16,251500,258500,250000,254000,278196
2015-01-19,253000,255000,249500,251500,175842
2015-01-20,250000,252000,247000,250000,160436
2015-01-21,251500,256500,249000,252000,444653
2015-01-22,247000,255500,246500,250500,276798
2015-01-23,253500,257500,248500,255000,469112
2015-01-26,253000,258500,252000,255000,301366
2015-01-27,258500,262500,256000,258500,284750
2015-01-28,255000,257500,253000,254000,281405
2015-01-29,252500,256000,249000,250000,296269
2015-01-30,249000,252500,246500,248000,276129
2015-02-02,248500,252500,247500,249500,168396
2015-02-03,250000,251500,243000,246000,241541
2015-02-04,246500,249000,245000,248500,133234
2015-02-05,248500,257000,248500,253500,247314
2015-02-06,259500,260000,240000,242500,779016
2015-02-09,243000,243000,236000,236500,253824
2015-02-10,236500,239500,235500,236000,213813
2015-02-11,235500,237000,234500,236500,155709
2015-02-12,239500,243000,237000,241500,226668
2015-02-13,241500,243500,238500,241000,163987
2015-02-16,240000,241000,236500,240000,115698
2015-02-17,240000,243500,239000,243000,109885
2015-02-23,246500,248500,243500,248500,199088
2015-02-24,251500,252000,247500,249500,150246
2015-02-25,250000,252500,248000,251000,125196
2015-02-26,251000,251000,248000,249500,153726
2015-02-27,251000,252000,247000,249500,283435
2015-03-02,251000,251500,247000,247500,176837
2015-03-03,248000,259500,248000,256000,293418
2015-03-04,256500,261500,253000,254500,210231
2015-03-05,252500,257000,251500,254500,107739
2015-03-06,258000,258000,255500,257000,130488
2015-03-09,255000,260500,254500,257000,165233
2015-03-10,256500,258500,255000,256500,140506
2015-03-11,255000,259500,251500,258000,245549
2015-03-12,253000,258500,250000,251000,276044
2015-03-13,252500,253000,249000,250500,130841
2015-03-16,249000,254000,246000,252000,137079
2015-03-17,253500,261500,252500,258500,221810
2015-03-18,261000,262000,257500,260000,175711
2015-03-19,261500,262000,257000,261000,200188
